make,model,vehicle_class,engine_size,cylinders,fuel_type,fuel_consumption_comb,co2_emissions
241.11236085324157,244.8312487412606,0,3.5,6,3,7.5,176
241.11236085324157,244.8312487412606,0,5.0,8,3,12.5,293
241.11236085324157,267.96381800418504,6,4.6,8,3,14.6,341
241.11236085324157,244.53191370562575,0,2.0,4,3,9.1,214
241.11236085324157,244.53191370562575,0,3.5,6,3,11.0,258
241.11236085324157,244.53191370562575,0,3.5,6,3,11.0,258
241.11236085324157,260.31246951425646,0,4.6,8,3,12.9,303
241.11236085324157,260.31246951425646,0,4.6,8,3,12.9,303
241.11236085324157,277.75421877938237,6,5.7,8,3,15.8,372
241.11236085324157,232.39267345591594,3,2.0,4,3,9.7,226
241.11236085324157,232.39267345591594,3,2.0,4,3,9.9,232
241.11236085324157,232.39267345591594,3,2.5,4,2,7.5,176
241.11236085324157,257.5948943661972,0,3.5,6,3,11.0,258
241.11236085324157,257.5948943661972,0,3.5,6,3,11.0,258
241.11236085324157,257.5948943661972,0,5.0,8,3,12.6,289
241.11236085324157,238.90561286083405,3,3.5,6,2,10.8,252
241.11236085324157,238.90561286083405,6,3.5,6,3,7.9,185
267.29372382507205,313.3555825556849,0,2.7,6,2,12.0,281
267.29372382507205,313.3555825556849,0,3.0,6,2,12.3,288
267.29372382507205,313.3555825556849,0,3.7,6,2,12.2,287
267.29372382507205,253.35487565210946,3,2.0,4,2,10.9,256
267.29372382507205,253.35487565210946,3,2.0,4,2,10.8,254
267.29372382507205,253.35487565210946,3,2.3,4,2,11.4,268
267.29372382507205,265.7959481648008,6,3.5,6,2,13.7,321
267.29372382507205,265.7959481648008,3,3.7,6,2,12.7,298
267.29372382507205,258.8153094539715,3,2.7,6,2,12.1,284
267.29372382507205,258.8153094539715,3,3.7,6,2,12.5,293
267.29372382507205,229.30756671147202,0,2.0,4,2,9.8,230
267.29372382507205,229.30756671147202,0,3.0,6,2,11.2,264
267.29372382507205,229.30756671147202,0,2.0,4,2,10.2,239
267.29372382507205,229.30756671147202,0,3.0,6,2,11.8,278
267.29372382507205,229.30756671147202,0,2.0,4,2,5.9,139
267.29372382507205,274.226560062472,6,3.5,6,2,14.2,333
267.29372382507205,274.226560062472,6,3.5,6,2,14.5,339
309.6182266009852,269.9354866952552,0,3.0,6,3,12.4,286
309.6182266009852,269.9354866952552,0,3.0,6,3,12.4,293
309.6182266009852,269.9354866952552,0,3.0,6,3,12.6,295
309.6182266009852,280.454284415006,0,4.7,8,3,15.1,355
309.6182266009852,280.454284415006,0,4.7,8,3,15.2,358
309.6182266009852,279.1876415099287,6,3.0,6,3,14.7,340
309.6182266009852,279.1876415099287,6,3.0,6,3,14.7,346
309.6182266009852,278.1858481758841,0,3.8,8,3,13.8,321
309.6182266009852,278.1858481758841,0,3.0,6,3,13.1,300
309.6182266009852,278.1858481758841,0,3.0,6,3,13.1,301
193.67222862744978,222.83915050999187,0,2.0,4,2,7.6,179
193.67222862744978,222.83915050999187,0,2.0,4,2,8.2,192
193.67222862744978,212.5926036965281,3,2.0,4,2,8.5,199
193.67222862744978,212.5926036965281,3,2.5,4,2,8.6,204
193.67222862744978,212.5926036965281,3,2.5,4,2,9.2,221
193.67222862744978,251.60178931339277,3,2.5,4,2,9.6,225
193.67222862744978,251.60178931339277,3,2.5,4,2,10.4,242
193.67222862744978,177.95624318865583,0,2.0,4,2,7.5,176
193.67222862744978,177.95624318865583,0,2.0,4,2,7.5,175
193.67222862744978,177.95624318865583,0,2.0,4,2,7.5,175
193.67222862744978,177.95624318865583,0,2.5,4,2,7.8,182
193.67222862744978,177.95624318865583,0,2.5,4,2,7.6,176
193.67222862744978,177.95624318865583,0,2.5,4,2,8.2,194
193.67222862744978,177.95624318865583,0,2.0,4,2,7.5,174
193.67222862744978,177.95624318865583,0,2.0,4,2,7.6,178
193.67222862744978,177.95624318865583,0,2.5,4,2,7.8,183
193.67222862744978,177.95624318865583,0,2.5,4,2,7.8,181
193.67222862744978,177.95624318865583,0,2.5,4,2,8.4,198
193.67222862744978,244.8110588556621,2,2.5,4,2,9.6,226
193.67222862744978,244.8110588556621,2,2.5,4,2,9.8,230
193.67222862744978,221.5636801690439,0,2.5,4,2,8.0,187
193.67222862744978,221.5636801690439,0,2.5,4,2,7.9,186
193.67222862744978,221.5636801690439,0,2.5,4,2,8.4,196
193.67222862744978,231.16535298528447,5,2.0,4,3,8.0,187
193.67222862744978,231.16535298528447,5,2.0,4,3,8.1,190
277.38663484486875,249.05165071400307,0,4.0,8,3,11.7,273
277.38663484486875,249.05165071400307,0,4.0,8,3,12.2,291
277.38663484486875,249.05165071400307,0,4.0,8,3,12.1,285
277.38663484486875,249.05165071400307,0,4.0,8,3,11.7,273
277.38663484486875,300.1948735382282,0,4.0,8,3,12.2,291
277.38663484486875,300.1948735382282,0,4.0,8,3,12.1,285
277.38663484486875,229.68674539262486,0,2.0,4,3,9.3,221
277.38663484486875,256.9866658928441,0,5.5,8,3,13.1,308
277.38663484486875,321.5821289681778,6,5.5,8,3,18.5,413
277.38663484486875,321.5821289681778,6,6.0,12,3,20.3,467
277.38663484486875,237.96386130088158,3,2.0,4,3,10.0,233
277.38663484486875,259.0116007841973,3,3.0,6,3,14.6,353
277.38663484486875,287.4800510190653,6,3.0,6,3,12.0,281
277.38663484486875,287.4800510190653,6,3.0,6,3,12.0,281
277.38663484486875,287.4800510190653,6,5.5,8,3,15.6,363
277.38663484486875,287.4800510190653,6,5.5,8,3,15.2,363
277.38663484486875,273.3908163647381,6,5.5,8,3,16.3,369
277.38663484486875,289.89489436619715,5,4.0,8,3,12.8,303
277.38663484486875,289.89489436619715,5,4.0,8,3,12.8,303
277.38663484486875,300.1948735382282,0,5.5,8,3,13.2,313
277.38663484486875,300.1948735382282,0,5.5,8,3,13.8,322
277.38663484486875,300.1948735382282,0,5.5,8,3,13.0,305
277.38663484486875,300.1948735382282,0,6.0,12,3,14.6,349
277.38663484486875,300.1948735382282,0,6.0,12,3,14.3,348
277.38663484486875,300.1948735382282,0,6.0,12,3,15.5,365
277.38663484486875,270.85434627026666,5,5.5,8,3,12.4,298
277.38663484486875,270.85434627026666,5,6.0,12,3,14.5,340
277.38663484486875,243.42662606134675,5,3.0,6,3,10.1,234
277.38663484486875,236.1234864955125,0,2.0,4,3,8.3,179
277.38663484486875,249.05165071400307,0,2.0,4,3,9.0,212
277.38663484486875,249.05165071400307,0,2.0,4,3,9.5,222
277.38663484486875,249.05165071400307,0,2.0,4,3,9.3,218
277.38663484486875,229.68674539262486,0,2.0,4,3,8.1,190
277.38663484486875,256.9866658928441,0,4.7,8,3,11.7,275
277.38663484486875,257.46794108826026,0,2.0,4,3,9.5,246
277.38663484486875,257.46794108826026,0,3.0,6,3,10.4,245
277.38663484486875,257.46794108826026,0,3.0,6,3,11.0,259
277.38663484486875,257.46794108826026,0,3.0,6,3,10.0,233
277.38663484486875,257.46794108826026,0,3.0,6,3,10.2,239
277.38663484486875,257.46794108826026,0,4.7,8,3,11.7,275
277.38663484486875,257.46794108826026,0,4.7,8,3,11.4,268
277.38663484486875,321.5821289681778,6,4.0,8,3,17.9,401
277.38663484486875,237.96386130088158,3,2.0,4,3,9.1,212
277.38663484486875,237.96386130088158,3,2.0,4,1,12.0,128
277.38663484486875,259.0116007841973,3,2.0,4,3,10.0,233
277.38663484486875,287.4800510190653,6,3.0,6,3,11.7,276
277.38663484486875,287.4800510190653,6,4.7,8,3,13.5,318
277.38663484486875,273.3908163647381,6,3.0,6,3,13.0,306
277.38663484486875,273.3908163647381,6,4.7,8,3,15.0,347
277.38663484486875,300.1948735382282,0,6.0,12,3,15.0,359
277.38663484486875,250.58123934242553,3,2.0,4,3,10.2,240
277.38663484486875,250.58123934242553,3,2.0,4,3,10.5,248
277.38663484486875,300.1948735382282,0,3.0,6,3,10.8,253
277.38663484486875,300.1948735382282,0,4.7,8,3,12.0,280
277.38663484486875,300.1948735382282,0,4.7,8,3,12.0,280
277.38663484486875,300.1948735382282,0,4.7,8,3,11.8,276
277.38663484486875,300.1948735382282,0,4.7,8,3,11.9,278
277.38663484486875,300.1948735382282,0,6.0,12,3,14.5,350
277.38663484486875,270.85434627026666,5,3.0,6,3,10.1,237
277.38663484486875,270.85434627026666,5,4.7,8,3,11.7,275
277.38663484486875,243.42662606134675,5,2.0,4,3,8.5,200
196.5882358454174,196.5882358454174,0,1.5,3,3,7.9,184
196.5882358454174,196.5882358454174,0,1.5,3,3,7.5,175
196.5882358454174,196.5882358454174,0,1.5,3,3,7.9,184
196.5882358454174,196.5882358454174,0,1.5,3,3,7.5,175
196.5882358454174,196.5882358454174,0,1.5,3,3,8.4,197
196.5882358454174,196.5882358454174,0,1.5,3,3,8.4,197
196.5882358454174,196.5882358454174,0,1.5,3,3,9.1,213
196.5882358454174,196.5882358454174,0,1.5,3,3,9.1,214
196.5882358454174,196.5882358454174,0,1.5,3,3,7.9,184
196.5882358454174,196.5882358454174,0,1.5,3,3,7.5,175
196.5882358454174,196.5882358454174,0,1.5,3,3,8.4,197
196.5882358454174,196.5882358454174,0,1.5,3,3,8.4,197
196.5882358454174,196.5882358454174,0,1.5,3,3,9.2,215
196.5882358454174,196.5882358454174,0,1.5,3,3,9.1,214
196.5882358454174,196.5882358454174,0,2.0,4,3,8.3,196
196.5882358454174,196.5882358454174,0,2.0,4,3,8.9,210
196.5882358454174,196.5882358454174,0,2.0,4,3,8.3,196
196.5882358454174,196.5882358454174,0,2.0,4,3,8.9,210
196.5882358454174,196.5882358454174,0,2.0,4,3,8.7,205
196.5882358454174,196.5882358454174,0,2.0,4,3,9.4,220
196.5882358454174,196.5882358454174,0,2.0,4,3,9.0,210
196.5882358454174,196.5882358454174,0,2.0,4,3,9.7,227
196.5882358454174,196.5882358454174,0,2.0,4,3,8.4,196
196.5882358454174,196.5882358454174,0,2.0,4,3,8.9,210
196.5882358454174,196.5882358454174,0,2.0,4,3,9.1,213
196.5882358454174,196.5882358454174,0,2.0,4,3,9.7,227
196.5882358454174,196.5882358454174,0,2.0,4,3,8.3,196
196.5882358454174,196.5882358454174,0,2.0,4,3,8.9,210
196.5882358454174,196.5882358454174,0,2.0,4,3,9.0,210
196.5882358454174,196.5882358454174,0,2.0,4,3,9.7,227
196.5882358454174,196.5882358454174,0,2.0,4,3,8.4,196
196.5882358454174,196.5882358454174,0,2.0,4,3,9.4,220
200.5329488136728,225.52194452016698,0,2.0,4,2,7.9,183
200.5329488136728,225.52194452016698,0,2.0,4,2,8.5,200
200.5329488136728,225.52194452016698,0,2.4,4,2,8.9,206
200.5329488136728,225.52194452016698,0,2.4,4,2,9.3,218
200.5329488136728,225.52194452016698,0,2.4,4,2,9.2,212
200.5329488136728,225.52194452016698,3,2.0,4,2,8.4,194
200.5329488136728,225.52194452016698,3,2.0,4,2,8.7,205
200.5329488136728,198.61989436619717,0,1.2,3,2,6.0,141
200.5329488136728,198.61989436619717,0,1.2,3,2,6.5,150
200.5329488136728,198.61989436619717,0,1.2,3,2,6.4,149
200.5329488136728,198.61989436619717,0,1.2,3,2,6.6,155
200.5329488136728,236.44416748010366,3,2.4,4,2,8.4,197
200.5329488136728,236.44416748010366,3,2.4,4,2,9.0,211
200.5329488136728,236.44416748010366,3,3.0,6,3,10.4,242
200.5329488136728,227.1484095281017,3,2.0,4,2,8.8,204
200.5329488136728,227.1484095281017,3,2.0,4,2,9.3,216
200.5329488136728,227.1484095281017,3,2.0,4,2,9.2,213
236.86486486543748,262.42989659780073,5,3.7,6,3,11.1,261
236.86486486543748,262.42989659780073,5,3.7,6,3,11.5,269
236.86486486543748,262.42989659780073,5,3.7,6,3,11.5,270
236.86486486543748,262.42989659780073,5,3.7,6,3,11.8,278
236.86486486543748,219.89489436619718,0,2.5,4,2,7.5,176
236.86486486543748,219.89489436619718,0,3.5,6,2,9.1,214
236.86486486543748,219.89489436619718,0,2.5,4,2,7.8,183
236.86486486543748,273.9472975764951,6,5.6,8,2,15.4,362
236.86486486543748,284.9254799609166,2,2.5,4,2,12.2,286
236.86486486543748,284.9254799609166,2,2.5,4,2,11.4,268
236.86486486543748,284.9254799609166,2,4.0,6,2,12.9,304
236.86486486543748,284.9254799609166,2,4.0,6,2,13.8,326
236.86486486543748,284.9254799609166,2,4.0,6,2,13.5,317
236.86486486543748,260.43744740825207,0,3.8,6,3,12.8,300
236.86486486543748,224.6148052983704,3,1.6,4,3,8.0,189
236.86486486543748,224.6148052983704,3,1.6,4,3,8.0,188
236.86486486543748,224.6148052983704,3,1.6,4,3,8.4,199
236.86486486543748,224.6148052983704,3,1.6,4,3,8.4,197
236.86486486543748,224.6148052983704,3,1.6,4,3,8.9,209
236.86486486543748,246.9124290128346,0,3.5,6,3,9.6,225
236.86486486543748,232.70793044411354,0,1.6,4,2,7.9,186
236.86486486543748,232.70793044411354,0,1.6,4,2,7.9,185
236.86486486543748,245.90186253465595,0,3.5,6,2,9.8,230
236.86486486543748,245.90186253465595,0,3.5,6,2,9.9,232
236.86486486543748,243.54900607103673,3,2.0,4,2,9.4,220
236.86486486543748,247.44135548625985,3,3.5,6,2,10.2,240
236.86486486543748,247.44135548625985,3,3.5,6,2,10.7,250
236.86486486543748,247.44135548625985,3,3.5,6,2,11.0,258
236.86486486543748,235.3448660493919,3,2.0,4,2,8.1,191
236.86486486543748,235.3448660493919,3,2.0,4,2,9.2,216
236.86486486543748,235.3448660493919,3,2.0,4,2,8.4,197
236.86486486543748,231.52465425285544,3,2.5,4,2,8.2,192
236.86486486543748,231.52465425285544,3,2.5,4,2,8.6,203
236.86486486543748,207.58016786607618,0,1.6,4,3,8.2,193
236.86486486543748,207.58016786607618,0,1.6,4,3,8.3,195
236.86486486543748,207.58016786607618,0,1.8,4,2,7.3,171
236.86486486543748,207.58016786607618,0,1.8,4,2,8.0,187
236.86486486543748,207.58016786607618,0,1.6,4,3,8.7,205
236.86486486543748,207.58016786607618,0,1.6,4,3,8.7,204
236.86486486543748,282.45807634775895,6,5.6,8,2,13.3,312
236.86486486543748,282.45807634775895,6,5.6,8,2,13.4,315
236.86486486543748,282.45807634775895,6,5.6,8,2,14.2,333
236.86486486543748,221.85613346558785,0,1.6,4,2,7.0,164
236.86486486543748,221.85613346558785,0,1.6,4,2,7.7,180
258.9414893617021,246.34333112324134,0,3.0,6,3,9.4,221
258.9414893617021,246.34333112324134,0,3.0,6,3,10.1,237
258.9414893617021,246.34333112324134,0,3.0,6,3,9.7,227
258.9414893617021,246.34333112324134,0,3.0,6,3,10.3,241
258.9414893617021,246.34333112324134,0,3.0,6,3,9.7,226
258.9414893617021,246.34333112324134,0,3.0,6,3,10.4,242
258.9414893617021,246.34333112324134,0,3.0,6,3,9.7,228
258.9414893617021,246.34333112324134,0,3.0,6,3,10.4,243
258.9414893617021,246.34333112324134,0,3.0,6,3,9.6,225
258.9414893617021,246.34333112324134,0,3.0,6,3,10.4,242
258.9414893617021,246.34333112324134,0,3.0,6,3,9.8,230
258.9414893617021,246.34333112324134,0,3.0,6,3,10.5,246
258.9414893617021,246.34333112324134,0,3.0,6,3,9.9,232
258.9414893617021,246.34333112324134,0,3.0,6,3,10.4,243
258.9414893617021,246.34333112324134,0,3.0,6,3,9.9,231
258.9414893617021,246.34333112324134,0,3.0,6,3,10.5,246
258.9414893617021,249.16404077186834,0,3.0,6,3,9.8,228
258.9414893617021,249.16404077186834,0,3.0,6,3,10.5,246
258.9414893617021,249.16404077186834,0,3.0,6,3,10.0,233
258.9414893617021,249.16404077186834,0,3.0,6,3,10.5,246
258.9414893617021,264.71142187320856,0,3.8,6,3,11.4,266
258.9414893617021,264.71142187320856,0,3.8,6,3,11.4,267
258.9414893617021,264.71142187320856,0,3.8,6,3,11.4,266
258.9414893617021,264.71142187320856,0,3.8,6,3,11.4,267
258.9414893617021,237.83871056084544,5,2.0,4,3,9.4,219
258.9414893617021,237.83871056084544,5,2.0,4,3,9.8,229
258.9414893617021,237.83871056084544,5,2.5,4,3,9.9,230
258.9414893617021,237.83871056084544,5,2.5,4,3,10.7,249
258.9414893617021,290.729364349892,6,3.6,6,3,11.5,268
258.9414893617021,290.729364349892,6,3.6,6,3,12.1,281
258.9414893617021,290.729364349892,6,3.6,6,3,12.0,281
258.9414893617021,290.729364349892,6,3.6,6,3,12.6,296
258.9414893617021,290.729364349892,6,4.8,8,3,14.2,334
258.9414893617021,290.729364349892,6,4.8,8,3,14.2,334
258.9414893617021,237.95777646736704,5,2.0,4,3,9.4,219
258.9414893617021,237.95777646736704,5,2.0,4,3,9.8,229
258.9414893617021,237.95777646736704,5,2.5,4,3,9.9,230
258.9414893617021,237.95777646736704,5,2.5,4,3,10.7,249
258.9414893617021,261.80381897678024,3,2.0,4,3,10.6,248
258.9414893617021,261.80381897678024,3,3.0,6,3,12.2,285
258.9414893617021,261.80381897678024,3,3.0,6,3,12.3,287
258.9414893617021,261.80381897678024,3,3.6,6,3,12.3,287
292.3831366916503,298.1827965105866,6,3.6,6,2,11.9,280
292.3831366916503,298.1827965105866,6,3.6,6,1,17.0,283
292.3831366916503,298.1827965105866,6,5.7,8,2,14.8,346
292.3831366916503,298.1827965105866,6,5.7,8,2,13.6,319
292.3831366916503,298.1827965105866,6,3.0,6,0,10.4,278
292.3831366916503,298.1827965105866,6,3.6,6,2,12.6,294
292.3831366916503,298.1827965105866,6,3.6,6,1,18.0,300
292.3831366916503,298.1827965105866,6,5.7,8,2,15.4,361
292.3831366916503,298.1827965105866,6,5.7,8,2,14.0,328
292.3831366916503,298.1827965105866,6,3.0,6,0,10.8,289
292.3831366916503,246.64867419757937,3,2.4,4,2,9.9,232
309.6182266009852,275.0160308391439,0,6.6,12,3,16.7,390
309.6182266009852,298.21719947392893,0,6.6,12,3,16.7,390
309.6182266009852,298.21719947392893,0,6.6,12,3,16.7,390
309.6182266009852,329.5665607212054,0,6.7,12,3,17.1,400
309.6182266009852,329.5665607212054,0,6.7,12,3,17.1,400
309.6182266009852,329.5665607212054,0,6.7,12,3,17.1,400
309.6182266009852,329.5665607212054,0,6.7,12,3,17.1,401
309.6182266009852,277.172913733355,0,6.6,12,3,16.1,375
309.6182266009852,229.3529249470006,5,0.9,3,3,6.7,152
217.61448832153386,236.53290553128045,0,2.0,4,3,8.6,200
217.61448832153386,236.53290553128045,0,2.0,4,3,9.7,228
217.61448832153386,228.13471221864387,3,2.0,4,2,8.2,193
217.61448832153386,228.13471221864387,3,2.0,4,2,9.2,216
217.61448832153386,234.242713742053,3,2.0,4,3,9.5,223
217.61448832153386,234.242713742053,3,2.5,4,2,8.4,196
217.61448832153386,234.242713742053,3,2.5,4,2,9.7,228
217.61448832153386,211.9024134954447,0,2.0,4,2,7.5,174
217.61448832153386,211.9024134954447,0,2.0,4,2,8.9,208
217.61448832153386,211.9024134954447,3,2.0,4,2,7.5,176
217.61448832153386,211.9024134954447,3,2.0,4,2,9.0,211
217.61448832153386,234.9436141378119,0,2.5,4,2,8.3,194
217.61448832153386,234.9436141378119,0,2.5,4,2,9.5,222
217.61448832153386,234.9436141378119,0,3.6,6,2,10.3,241
217.61448832153386,237.7196378210516,3,2.5,4,2,8.4,198
217.61448832153386,237.7196378210516,3,2.5,4,2,9.8,229
217.61448832153386,237.7196378210516,3,3.6,6,2,10.5,247
217.61448832153386,255.78486670120674,0,2.0,4,3,11.2,255
217.61448832153386,255.78486670120674,0,2.0,4,3,10.0,235
217.61448832153386,255.78486670120674,0,2.5,4,3,12.2,285
224.42424242424332,269.9203244996746,6,4.0,6,2,13.3,310
224.42424242424332,269.9203244996746,6,4.0,6,2,13.3,310
224.42424242424332,243.0460603298421,0,2.0,4,3,8.7,204
224.42424242424332,243.0460603298421,0,2.0,4,3,9.9,232
224.42424242424332,244.61983115582393,0,3.5,6,2,9.7,226
224.42424242424332,180.9717737729123,0,2.5,4,2,8.6,199
224.42424242424332,180.9717737729123,0,3.5,6,2,9.6,224
224.42424242424332,180.9717737729123,0,2.5,4,2,5.9,137
224.42424242424332,180.9717737729123,0,2.5,4,2,6.0,141
224.42424242424332,173.23585438837455,0,1.8,4,2,7.5,174
224.42424242424332,173.23585438837455,0,1.8,4,2,7.5,178
224.42424242424332,173.23585438837455,0,1.8,4,2,7.5,176
224.42424242424332,173.23585438837455,0,1.8,4,2,6.9,163
224.42424242424332,173.23585438837455,0,1.8,4,2,7.2,168
224.42424242424332,173.23585438837455,0,1.8,4,2,7.5,176
224.42424242424332,173.23585438837455,0,1.8,4,2,7.9,185
224.42424242424332,233.29039293172033,3,3.5,6,2,10.3,243
224.42424242424332,233.29039293172033,6,3.5,6,2,10.6,251
224.42424242424332,233.29039293172033,6,3.5,6,2,10.6,247
224.42424242424332,233.29039293172033,6,3.5,6,2,10.4,242
224.42424242424332,233.29039293172033,6,3.5,6,2,8.3,193
224.42424242424332,179.6829607114241,0,1.8,4,2,4.5,105
224.42424242424332,179.6829607114241,0,1.5,4,2,5.1,120
224.42424242424332,179.6829607114241,0,1.8,4,2,5.8,135
224.42424242424332,216.20160636225074,3,2.5,4,2,9.2,217
224.42424242424332,216.20160636225074,3,2.5,4,2,9.0,210
224.42424242424332,216.20160636225074,3,2.5,4,2,9.5,222
224.42424242424332,216.20160636225074,3,2.5,4,2,9.7,226
224.42424242424332,216.20160636225074,3,2.5,4,2,7.3,170
224.42424242424332,278.9474238738595,6,5.7,8,2,16.5,380
224.42424242424332,257.2651925791673,2,3.5,6,2,10.9,255
224.42424242424332,257.2651925791673,2,3.5,6,2,11.7,274
224.42424242424332,279.0749732688706,2,2.7,4,2,11.2,263
224.42424242424332,279.0749732688706,2,3.5,6,2,11.4,268
224.42424242424332,279.0749732688706,2,2.7,4,2,11.7,274
224.42424242424332,279.0749732688706,2,2.7,4,2,11.9,279
224.42424242424332,279.0749732688706,2,3.5,6,2,12.0,283
224.42424242424332,279.0749732688706,2,3.5,6,2,12.8,301
224.42424242424332,279.0749732688706,2,3.5,6,2,12.9,300
224.42424242424332,317.07480140355693,6,4.6,8,2,14.2,334
224.42424242424332,317.07480140355693,6,5.7,8,2,15.3,358
224.42424242424332,317.07480140355693,6,4.6,8,2,14.9,349
224.42424242424332,317.07480140355693,6,5.7,8,2,16.2,378
224.42424242424332,202.92979415837243,0,1.5,4,2,6.6,155
224.42424242424332,202.92979415837243,0,1.5,4,2,6.8,164
224.42424242424332,202.92979415837243,0,1.5,4,2,7.4,173
224.42424242424332,202.92979415837243,0,1.5,4,2,7.2,168
209.33502622883935,209.11694566464334,0,1.8,4,2,8.5,199
209.33502622883935,209.11694566464334,0,1.8,4,2,8.4,198
209.33502622883935,209.11694566464334,0,1.8,4,2,8.6,201
209.33502622883935,209.11694566464334,0,1.8,4,2,8.5,199
209.33502622883935,248.45679351555256,0,3.6,6,2,11.8,277
209.33502622883935,201.1226882165869,0,1.8,4,2,8.2,192
209.33502622883935,201.1226882165869,0,1.8,4,2,8.1,190
209.33502622883935,201.1226882165869,0,2.0,4,2,8.5,199
209.33502622883935,201.1226882165869,0,2.0,4,2,8.5,198
209.33502622883935,201.1226882165869,0,2.0,4,3,9.3,216
209.33502622883935,201.1226882165869,0,2.0,4,3,9.4,220
209.33502622883935,201.1226882165869,3,1.8,4,2,9.4,220
209.33502622883935,201.1226882165869,3,1.8,4,2,8.2,192
209.33502622883935,201.1226882165869,3,1.8,4,2,8.3,194
209.33502622883935,201.1226882165869,3,1.8,4,2,9.4,220
209.33502622883935,194.05556984444354,0,1.4,4,2,7.4,175
209.33502622883935,194.05556984444354,0,1.4,4,2,7.2,168
209.33502622883935,194.05556984444354,0,1.8,4,2,8.2,193
209.33502622883935,194.05556984444354,0,2.0,4,2,8.7,205
209.33502622883935,194.05556984444354,0,2.0,4,2,8.9,208
209.33502622883935,229.14489436619718,0,1.8,4,2,8.7,204
209.33502622883935,229.14489436619718,0,3.6,6,2,10.4,242
209.33502622883935,248.06081554910972,3,2.0,4,3,10.7,256
209.33502622883935,248.06081554910972,3,2.0,4,3,11.1,263
209.33502622883935,257.8368722023403,6,3.6,6,2,12.2,287
230.05707647432016,230.5391394952959,0,2.0,4,2,8.4,198
230.05707647432016,230.5391394952959,0,2.0,4,2,9.4,219
230.05707647432016,230.5391394952959,0,2.0,4,2,8.4,198
230.05707647432016,230.5391394952959,0,2.0,4,2,9.4,219
230.05707647432016,230.5391394952959,0,2.0,4,3,9.5,221
230.05707647432016,230.5391394952959,0,2.0,4,3,10.3,241
230.05707647432016,230.5391394952959,0,2.0,4,2,9.4,220
230.05707647432016,242.8759160177419,0,2.0,4,3,8.7,204
230.05707647432016,242.8759160177419,0,2.0,4,3,9.4,219
230.05707647432016,233.5405001995727,3,2.0,4,2,8.4,198
230.05707647432016,233.5405001995727,3,2.0,4,2,9.4,219
230.05707647432016,233.5405001995727,3,2.0,4,3,9.5,221
230.05707647432016,233.5405001995727,3,2.0,4,3,10.3,241
230.05707647432016,233.5405001995727,3,2.0,4,2,9.4,220
230.05707647432016,243.21966674221784,0,2.0,4,3,8.7,204
230.05707647432016,243.21966674221784,0,2.0,4,3,9.4,219
230.05707647432016,243.21966674221784,0,2.0,4,3,9.4,221
230.05707647432016,246.14174785624851,3,2.0,4,2,9.2,216
230.05707647432016,246.14174785624851,3,2.0,4,2,10.0,233
230.05707647432016,246.14174785624851,3,2.0,4,3,10.4,244
230.05707647432016,248.1479760769022,6,2.0,4,3,10.0,232
230.05707647432016,248.1479760769022,6,2.0,4,3,10.2,239
230.05707647432016,248.1479760769022,6,2.0,4,3,10.6,249
309.6182266009852,232.524456486643,0,2.4,4,3,8.2,192
309.6182266009852,247.76965104813178,3,3.5,6,3,11.0,259
309.6182266009852,247.76965104813178,3,3.5,6,3,10.7,251
309.6182266009852,247.76965104813178,3,3.0,6,3,9.0,210
309.6182266009852,252.19780477542065,5,3.5,6,3,11.0,261
309.6182266009852,248.61106906434256,3,3.5,6,3,10.7,250
309.6182266009852,238.78796655108385,0,3.5,6,3,8.4,196
309.6182266009852,235.56884469710013,0,2.4,4,3,8.7,205
309.6182266009852,235.56884469710013,0,2.4,4,3,8.9,209
309.6182266009852,235.56884469710013,0,3.5,6,3,9.8,228
309.6182266009852,235.56884469710013,0,3.5,6,3,10.3,240
309.6182266009852,235.96212164269048,5,1.8,4,3,8.4,197
309.6182266009852,235.96212164269048,5,1.8,4,3,8.4,197
309.6182266009852,245.21401173349625,0,2.0,4,3,8.7,205
309.6182266009852,245.21401173349625,0,2.0,4,3,9.2,217
309.6182266009852,245.21401173349625,0,2.9,6,3,11.9,280
309.6182266009852,250.0481856289968,3,2.0,4,3,9.6,226
309.6182266009852,250.0481856289968,3,2.9,6,3,12.4,292
309.6182266009852,260.5904224203646,0,4.0,8,3,11.5,271
309.6182266009852,260.5904224203646,0,5.2,12,3,13.7,322
309.6182266009852,267.3863965470214,0,6.0,12,3,14.1,332
309.6182266009852,269.6612818285977,0,6.0,12,3,14.7,346
250.8461538461531,228.78368367369387,0,2.0,4,2,8.0,188
250.8461538461531,228.78368367369387,0,2.0,4,2,8.7,205
250.8461538461531,228.78368367369387,0,2.0,4,2,9.5,223
250.8461538461531,225.6156594741119,0,2.0,4,3,7.6,177
250.8461538461531,225.6156594741119,0,2.0,4,3,8.7,203
250.8461538461531,225.6156594741119,0,2.0,4,3,8.7,204
250.8461538461531,225.6156594741119,3,2.0,4,3,9.3,217
250.8461538461531,230.39650156957305,0,2.0,4,3,8.7,203
250.8461538461531,230.39650156957305,0,2.0,4,3,8.7,204
250.8461538461531,230.39650156957305,0,2.0,4,3,8.7,203
250.8461538461531,230.39650156957305,0,2.0,4,3,8.7,203
250.8461538461531,240.95150230055154,0,2.0,4,3,9.2,216
250.8461538461531,240.95150230055154,0,3.0,6,3,10.0,235
250.8461538461531,245.5095421013253,0,3.0,6,3,10.0,235
