make,model,vehicle_class,engine_size,cylinders,fuel_type,fuel_consumption_comb,co2_emissions
FORD,MUSTANG,cluster0,3.7,6,X,11.1,259
FORD,MUSTANG,cluster0,3.7,6,X,11.5,271
FORD,MUSTANG,cluster0,5.0,8,X,12.9,303
FORD,MUSTANG,cluster0,5.0,8,X,13.1,307
FORD,MUSTANG,cluster0,5.0,8,X,13.8,324
FORD,MUSTANG,cluster0,2.3,4,X,10.2,239
FORD,MUSTANG,cluster0,2.3,4,X,10.1,237
FORD,MUSTANG,cluster0,5.0,8,X,13.2,309
FORD,MUSTANG,cluster0,5.0,8,X,13.8,324
FORD,MUSTANG,cluster0,5.2,8,Z,14.6,341
FORD,T-150,cluster4,3.5,6,X,14.6,344
FORD,T-150,cluster4,3.7,6,X,15.1,354
FORD,T-150,cluster4,3.7,6,E,20.9,343
FORD,TAURUS,cluster0,2.0,4,X,10.1,238
FORD,TAURUS,cluster0,3.5,6,X,11.1,260
FORD,TAURUS,cluster0,3.5,6,E,15.0,249
FORD,TAURUS,cluster0,3.5,6,X,12.5,293
FORD,TAURUS,cluster0,3.5,6,X,12.4,291
FORD,TAURUS,cluster0,3.5,6,E,16.3,271
FORD,TRANSIT CONNECT,cluster3,2.5,4,X,10.4,244
FORD,TRANSIT CONNECT,cluster3,2.5,4,E,14.2,234
FORD,TRANSIT CONNECT,cluster3,2.5,4,X,10.8,253
FORD,TRANSIT CONNECT,cluster3,2.5,4,E,14.7,242
others,G80,cluster0,3.8,6,X,12.1,286
others,G80,cluster0,5.0,8,Z,14.2,332
others,G90,cluster0,3.3,6,Z,11.9,279
others,G90,cluster0,5.0,8,Z,13.0,306
GMC,ACADIA,cluster6,2.5,4,X,10.2,239
GMC,ACADIA,cluster6,3.6,6,X,11.3,265
GMC,ACADIA,cluster6,2.5,4,X,10.4,243
GMC,ACADIA,cluster6,3.6,6,X,11.6,271
GMC,CANYON,cluster2,2.5,4,X,10.7,252
GMC,CANYON,cluster2,2.5,4,X,10.9,254
GMC,CANYON,cluster2,2.8,4,D,9.5,255
GMC,CANYON,cluster2,3.6,6,X,11.7,274
GMC,CANYON,cluster2,2.5,4,X,11.3,263
GMC,CANYON,cluster2,2.8,4,D,10.4,280
GMC,CANYON,cluster2,3.6,6,X,12.2,286
GMC,SAVANA,cluster4,6.0,8,X,18.6,438
GMC,SAVANA,cluster4,6.0,8,X,19.0,445
GMC,SIERRA,cluster6,5.3,8,X,12.7,297
GMC,SIERRA,cluster6,5.3,8,X,13.1,309
GMC,SIERRA,cluster6,6.2,8,Z,13.8,323
GMC,SIERRA,cluster6,4.3,6,X,11.9,279
GMC,SIERRA,cluster6,4.3,6,E,17.1,284
GMC,SIERRA,cluster6,5.3,8,X,12.7,298
GMC,SIERRA,cluster6,5.3,8,E,17.1,284
GMC,SIERRA,cluster6,5.3,8,X,13.1,307
GMC,SIERRA,cluster6,5.3,8,X,13.9,327
GMC,SIERRA,cluster6,6.2,8,Z,14.1,330
GMC,SIERRA,cluster6,4.3,6,X,12.5,294
GMC,SIERRA,cluster6,4.3,6,E,18.0,294
GMC,SIERRA,cluster6,5.3,8,X,13.1,307
GMC,SIERRA,cluster6,5.3,8,E,17.9,317
GMC,SIERRA,cluster6,5.3,8,X,13.0,303
GMC,TERRAIN,cluster3,2.4,4,X,9.4,221
GMC,TERRAIN,cluster3,2.4,4,X,9.4,221
GMC,TERRAIN,cluster3,2.4,4,E,13.6,223
GMC,TERRAIN,cluster3,3.6,6,X,12.1,285
GMC,TERRAIN,cluster3,2.4,4,X,10.1,237
GMC,TERRAIN,cluster3,3.6,6,X,13.0,304
GMC,YUKON,cluster6,5.3,8,X,13.0,305
GMC,YUKON,cluster6,5.3,8,X,13.0,305
GMC,YUKON,cluster6,5.3,8,E,17.1,284
GMC,YUKON,cluster6,5.3,8,X,13.2,310
GMC,YUKON,cluster6,5.3,8,X,13.2,310
GMC,YUKON,cluster6,5.3,8,E,18.0,299
GMC,YUKON,cluster6,6.2,8,Z,14.1,330
GMC,YUKON,cluster6,5.3,8,X,13.0,305
GMC,YUKON,cluster6,5.3,8,X,13.0,305
GMC,YUKON,cluster6,5.3,8,E,17.1,284
GMC,YUKON,cluster6,5.3,8,X,13.3,312
GMC,YUKON,cluster6,5.3,8,X,13.3,312
GMC,YUKON,cluster6,5.3,8,E,19.1,317
GMC,YUKON,cluster6,6.2,8,Z,14.2,333
HONDA,ACCORD,cluster0,2.4,4,X,8.2,190
HONDA,ACCORD,cluster0,2.4,4,X,9.0,210
HONDA,ACCORD,cluster0,3.5,6,X,9.6,225
HONDA,ACCORD,cluster0,3.5,6,X,10.9,254
HONDA,ACCORD,cluster0,2.4,4,X,7.8,180
HONDA,ACCORD,cluster0,3.5,6,X,9.5,223
HONDA,ACCORD,cluster0,2.0,4,X,5.0,114
HONDA,CIVIC,cluster0,1.5,4,X,6.8,158
HONDA,CIVIC,cluster0,1.5,4,X,6.8,159
HONDA,CIVIC,cluster0,2.0,4,X,7.0,163
HONDA,CIVIC,cluster0,2.0,4,X,7.4,173
HONDA,CIVIC,cluster0,1.5,4,X,6.6,153
HONDA,CIVIC,cluster0,2.0,4,X,7.0,163
HONDA,CIVIC,cluster0,2.0,4,X,7.4,172
HONDA,CIVIC,cluster0,1.5,4,X,6.9,162
HONDA,CIVIC,cluster0,1.5,4,X,7.3,170
HONDA,CIVIC,cluster0,1.5,4,Z,7.3,170
HONDA,CIVIC,cluster0,1.5,4,X,7.2,167
HONDA,CIVIC,cluster0,1.5,4,Z,7.2,167
HONDA,CR-V,cluster3,1.5,4,X,7.8,181
HONDA,CR-V,cluster3,1.5,4,X,8.0,188
HONDA,FIT,cluster3,1.5,4,X,6.5,154
HONDA,FIT,cluster3,1.5,4,X,7.0,164
HONDA,FIT,cluster3,1.5,4,X,7.4,174
HONDA,HR-V,cluster3,1.8,4,X,7.7,180
HONDA,HR-V,cluster3,1.8,4,X,7.7,180
HONDA,HR-V,cluster3,1.8,4,X,8.4,195
HONDA,HR-V,cluster3,1.8,4,X,8.2,194
HONDA,HR-V,cluster3,1.8,4,X,8.2,194
HONDA,ODYSSEY,cluster2,3.5,6,X,10.7,251
HONDA,PILOT,cluster3,3.5,6,X,10.8,254
HONDA,PILOT,cluster3,3.5,6,X,11.3,266
HONDA,PILOT,cluster3,3.5,6,X,11.0,256
HONDA,RIDGELINE,cluster6,3.5,6,X,11.3,264
HYUNDAI,ACCENT,cluster0,1.6,4,X,7.9,182
HYUNDAI,ACCENT,cluster0,1.6,4,X,7.8,184
HYUNDAI,ELANTRA,cluster0,2.0,4,X,7.4,174
HYUNDAI,ELANTRA,cluster0,2.0,4,X,8.0,187
HYUNDAI,ELANTRA,cluster0,2.0,4,X,8.7,206
HYUNDAI,ELANTRA,cluster0,2.0,4,X,8.7,204
HYUNDAI,IONIQ,cluster0,1.6,4,X,4.4,103
HYUNDAI,IONIQ,cluster0,1.6,4,X,4.1,96
HYUNDAI,SANTA FE,cluster3,3.3,6,X,11.3,265
HYUNDAI,SANTA FE,cluster3,3.3,6,X,11.5,269
HYUNDAI,SANTA FE,cluster3,2.4,4,X,10.0,235
HYUNDAI,SANTA FE,cluster3,2.0,4,X,11.2,264
HYUNDAI,SANTA FE,cluster3,2.4,4,X,10.7,253
HYUNDAI,SANTA FE,cluster3,3.3,6,X,12.5,295
HYUNDAI,SONATA,cluster0,2.0,4,X,9.2,216
HYUNDAI,SONATA,cluster0,2.4,4,X,8.2,194
HYUNDAI,SONATA,cluster0,2.4,4,X,8.7,207
HYUNDAI,SONATA,cluster0,2.0,4,X,6.0,143
HYUNDAI,SONATA,cluster0,2.0,4,X,5.7,137
HYUNDAI,TUCSON,cluster3,1.6,4,X,9.3,221
HYUNDAI,TUCSON,cluster3,2.0,4,X,9.0,213
HYUNDAI,TUCSON,cluster3,2.0,4,X,10.2,241
HYUNDAI,VELOSTER,cluster0,1.6,4,X,7.6,180
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.0,188
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.2,193
HYUNDAI,VELOSTER,cluster0,1.6,4,X,8.4,200
INFINITI,Q50,cluster0,2.0,4,Z,9.6,226
INFINITI,Q50,cluster0,3.0,6,Z,10.9,256
INFINITI,Q50,cluster0,3.0,6,Z,10.9,257
INFINITI,Q50,cluster0,3.5,6,Z,8.5,200
INFINITI,Q60,cluster0,2.0,4,Z,10.0,233
INFINITI,Q60,cluster0,3.0,6,Z,10.8,253
INFINITI,Q60,cluster0,3.0,6,Z,11.0,259
INFINITI,Q70,cluster0,3.7,6,Z,11.7,274
INFINITI,Q70,cluster0,5.6,8,Z,12.8,300
INFINITI,Q70,cluster0,3.5,6,Z,7.8,184
INFINITI,QX30,cluster0,2.0,4,Z,8.5,200
INFINITI,QX30,cluster0,2.0,4,Z,9.4,221
INFINITI,QX50 AWD,cluster3,3.7,6,Z,11.9,280
INFINITI,QX60,cluster3,3.5,6,Z,10.5,246
INFINITI,QX60,cluster3,3.5,6,Z,10.9,257
INFINITI,QX60,cluster6,2.5,4,X,9.1,214
INFINITI,QX70,cluster3,3.7,6,Z,12.8,301
INFINITI,QX80,cluster6,5.6,8,Z,15.1,355
JAGUAR,F-PACE,cluster3,3.0,6,Z,11.8,277
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.4,242
JAGUAR,F-TYPE,cluster5,3.0,6,Z,12.6,296
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.4,242
JAGUAR,F-TYPE,cluster5,3.0,6,Z,12.6,296
JAGUAR,F-TYPE,cluster5,5.0,8,Z,13.3,311
JAGUAR,F-TYPE,cluster5,5.0,8,Z,13.3,311
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.8,253
JAGUAR,F-TYPE,cluster5,3.0,6,Z,12.9,302
JAGUAR,F-TYPE,cluster5,3.0,6,Z,11.3,265
JAGUAR,F-TYPE,cluster5,3.0,6,Z,10.8,253
JAGUAR,F-TYPE,cluster5,3.0,6,Z,12.9,302
JAGUAR,F-TYPE,cluster5,3.0,6,Z,11.3,265
JAGUAR,XE,cluster0,2.0,4,D,6.9,186
JAGUAR,XE,cluster0,3.0,6,Z,10.2,238
JAGUAR,XF,cluster0,2.0,4,D,6.9,186
JAGUAR,XF,cluster0,3.0,6,Z,10.4,243
JAGUAR,XJ,cluster0,3.0,6,Z,11.8,276
JAGUAR,XJL,cluster0,3.0,6,Z,11.9,280
JAGUAR,XJR,cluster0,5.0,8,Z,13.3,313
JAGUAR,XJR,cluster0,5.0,8,Z,13.3,313
JEEP,CHEROKEE,cluster3,2.4,4,X,9.6,225
JEEP,CHEROKEE,cluster3,3.2,6,X,10.0,234
JEEP,CHEROKEE,cluster3,2.4,4,X,10.0,235
JEEP,CHEROKEE,cluster3,3.2,6,X,10.3,241
JEEP,CHEROKEE,cluster3,2.4,4,X,10.2,240
JEEP,CHEROKEE,cluster3,3.2,6,X,11.1,259
JEEP,CHEROKEE,cluster3,2.4,4,X,10.9,256
JEEP,CHEROKEE,cluster3,3.2,6,X,11.6,269
JEEP,COMPASS,cluster3,2.0,4,X,10.0,235
JEEP,COMPASS,cluster3,2.0,4,X,9.3,216
JEEP,COMPASS,cluster3,2.4,4,X,10.1,238
JEEP,COMPASS,cluster3,2.4,4,X,9.3,219
JEEP,COMPASS,cluster3,2.4,4,X,10.6,249
JEEP,COMPASS,cluster3,2.4,4,X,11.1,259
JEEP,COMPASS,cluster3,2.4,4,X,9.8,230
JEEP,CHEROKEE,cluster6,3.6,6,X,11.3,265
JEEP,CHEROKEE,cluster6,5.7,8,X,14.0,328
JEEP,CHEROKEE,cluster6,6.4,8,Z,15.7,368
JEEP,COMPASS,cluster3,2.4,4,X,9.3,218
JEEP,COMPASS,cluster3,2.4,4,X,9.0,211
JEEP,COMPASS,cluster3,2.4,4,X,9.5,222
JEEP,COMPASS,cluster3,2.4,4,X,9.4,221
JEEP,PATRIOT,cluster3,2.0,4,X,10.0,235
JEEP,PATRIOT,cluster3,2.0,4,X,9.3,216
JEEP,PATRIOT,cluster3,2.4,4,X,10.1,238
JEEP,PATRIOT,cluster3,2.4,4,X,9.3,219
JEEP,PATRIOT,cluster3,2.4,4,X,10.6,249
JEEP,PATRIOT,cluster3,2.4,4,X,11.1,259
JEEP,PATRIOT,cluster3,2.4,4,X,9.8,230
JEEP,RENEGADE,cluster3,1.4,4,X,8.9,209
JEEP,RENEGADE,cluster3,2.4,4,X,9.5,222
JEEP,RENEGADE,cluster3,2.4,4,E,12.5,206
JEEP,RENEGADE,cluster3,1.4,4,X,8.9,211
JEEP,RENEGADE,cluster3,2.4,4,X,9.8,230
JEEP,WRANGLER,cluster3,3.6,6,X,12.8,299
JEEP,WRANGLER,cluster3,3.6,6,X,12.8,298
JEEP,WRANGLER,cluster3,3.6,6,X,13.4,313
JEEP,WRANGLER,cluster3,3.6,6,X,13.3,312
KIA,CADENZA,cluster0,3.3,6,X,10.2,237
KIA,FORTE,cluster0,2.0,4,X,7.2,170
KIA,FORTE,cluster0,2.0,4,X,8.3,198
KIA,FORTE,cluster0,2.0,4,X,8.3,195
KIA,FORTE,cluster0,1.6,4,X,8.7,207
KIA,FORTE,cluster0,2.0,4,X,8.3,197
KIA,FORTE,cluster0,2.0,4,X,8.7,204
KIA,FORTE,cluster0,1.6,4,X,8.6,204
KIA,FORTE,cluster0,1.6,4,X,9.2,216
KIA,FORTE,cluster0,2.0,4,X,8.6,203
KIA,FORTE,cluster0,2.0,4,X,8.8,209
KIA,K900,cluster0,3.8,6,X,11.8,279
KIA,K900,cluster0,5.0,8,Z,13.3,317
KIA,NIRO,cluster3,1.6,4,X,4.8,114
KIA,NIRO,cluster3,1.6,4,X,4.7,110
KIA,NIRO,cluster3,1.6,4,X,5.4,129
KIA,OPTIMA,cluster0,2.4,4,X,8.4,198
KIA,OPTIMA,cluster0,2.4,4,X,8.0,190
KIA,OPTIMA,cluster0,2.0,4,X,9.4,224
KIA,OPTIMA,cluster0,2.0,4,X,5.6,132
KIA,RIO,cluster0,1.6,4,X,7.8,181
KIA,RIO,cluster0,1.6,4,X,7.8,181
KIA,RONDO,cluster0,2.0,4,X,8.9,210
KIA,SEDONA,cluster2,3.3,6,X,11.6,275
KIA,SEDONA,cluster2,3.3,6,X,11.4,269
KIA,SEDONA,cluster2,3.3,6,X,12.5,296
KIA,SORENTO,cluster3,2.4,4,X,9.9,234
KIA,SORENTO,cluster3,2.0,4,X,11.0,259
KIA,SORENTO,cluster3,2.4,4,X,10.5,246
KIA,SORENTO,cluster3,3.3,6,X,12.2,289
KIA,SORENTO,cluster3,3.3,6,X,11.4,270
KIA,SOUL,cluster3,1.6,4,X,8.7,205
KIA,SOUL,cluster3,1.6,4,X,8.8,208
KIA,SOUL,cluster3,2.0,4,X,8.7,206
KIA,SOUL,cluster3,1.6,4,X,8.5,199
KIA,SPORTAGE,cluster3,2.4,4,X,9.3,220
KIA,SPORTAGE,cluster3,2.0,4,X,11.1,263
KIA,SPORTAGE,cluster3,2.4,4,X,10.5,247
others,AVENTADOR,cluster5,6.5,12,Z,17.9,428
others,AVENTADOR,cluster5,6.5,12,Z,19.7,461
others,AVENTADOR,cluster5,6.5,12,Z,18.7,438
others,AVENTADOR,cluster5,6.5,12,Z,19.7,461
others,HURACAN,cluster5,5.2,10,Z,14.2,331
others,HURACAN,cluster5,5.2,10,Z,14.6,340
LAND ROVER,DISCOVERY,cluster3,2.0,4,Z,10.7,252
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,9.8,231
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,10.4,243
LEXUS,CT,cluster0,1.8,4,X,5.7,132
LEXUS,ES,cluster0,2.5,4,X,5.9,139
LEXUS,ES,cluster0,3.5,6,X,9.7,226
LEXUS,GS,cluster0,3.5,6,Z,11.0,257
LEXUS,GS,cluster0,3.5,6,Z,7.5,176
LEXUS,GS,cluster0,5.0,8,Z,12.5,293
LEXUS,GX,cluster6,4.6,8,Z,14.6,341
LEXUS,IS,cluster0,2.0,4,Z,9.1,214
LEXUS,IS,cluster0,3.5,6,Z,11.0,258
LEXUS,IS,cluster0,3.5,6,Z,11.0,258
LEXUS,LS,cluster0,4.6,8,Z,12.9,303
LEXUS,LS,cluster0,4.6,8,Z,12.9,303
LEXUS,LX 570,cluster6,5.7,8,Z,15.8,372
LEXUS,NX,cluster3,2.0,4,Z,9.7,226
LEXUS,NX,cluster3,2.0,4,Z,9.9,232
LEXUS,NX,cluster3,2.5,4,X,7.5,176
LEXUS,RC,cluster0,3.5,6,Z,11.0,258
LEXUS,RC,cluster0,3.5,6,Z,11.0,258
LEXUS,RC,cluster0,5.0,8,Z,12.6,289
LEXUS,RX,cluster3,3.5,6,X,10.8,252
LEXUS,RX,cluster6,3.5,6,Z,7.9,185
LINCOLN,CONTINENTAL,cluster0,2.7,6,X,12.0,281
LINCOLN,CONTINENTAL,cluster0,3.0,6,X,12.3,288
LINCOLN,CONTINENTAL,cluster0,3.7,6,X,12.2,287
LINCOLN,MKC,cluster3,2.0,4,X,10.9,256
LINCOLN,MKC,cluster3,2.0,4,X,10.8,254
LINCOLN,MKC,cluster3,2.3,4,X,11.4,268
LINCOLN,MKT,cluster6,3.5,6,X,13.7,321
LINCOLN,MKT,cluster3,3.7,6,X,12.7,298
LINCOLN,MKX,cluster3,2.7,6,X,12.1,284
LINCOLN,MKX,cluster3,3.7,6,X,12.5,293
LINCOLN,MKZ,cluster0,2.0,4,X,9.8,230
LINCOLN,MKZ,cluster0,3.0,6,X,11.2,264
LINCOLN,MKZ,cluster0,2.0,4,X,10.2,239
LINCOLN,MKZ,cluster0,3.0,6,X,11.8,278
LINCOLN,MKZ,cluster0,2.0,4,X,5.9,139
LINCOLN,NAVIGATOR,cluster6,3.5,6,X,14.2,333
LINCOLN,NAVIGATOR,cluster6,3.5,6,X,14.5,339
others,GHIBLI,cluster0,3.0,6,Z,12.4,286
others,GHIBLI,cluster0,3.0,6,Z,12.4,293
others,GHIBLI,cluster0,3.0,6,Z,12.6,295
others,GRANTURISMO,cluster0,4.7,8,Z,15.1,355
others,GRANTURISMO,cluster0,4.7,8,Z,15.2,358
others,LEVANTE,cluster6,3.0,6,Z,14.7,340
others,LEVANTE,cluster6,3.0,6,Z,14.7,346
others,QUATTROPORTE,cluster0,3.8,8,Z,13.8,321
others,QUATTROPORTE,cluster0,3.0,6,Z,13.1,300
others,QUATTROPORTE,cluster0,3.0,6,Z,13.1,301
MAZDA,CX-3,cluster0,2.0,4,X,7.6,179
MAZDA,CX-3,cluster0,2.0,4,X,8.2,192
MAZDA,CX-5,cluster3,2.0,4,X,8.5,199
MAZDA,CX-5,cluster3,2.5,4,X,8.6,204
MAZDA,CX-5,cluster3,2.5,4,X,9.2,221
MAZDA,CX-9,cluster3,2.5,4,X,9.6,225
MAZDA,CX-9,cluster3,2.5,4,X,10.4,242
MAZDA,MAZDA3,cluster0,2.0,4,X,7.5,176
MAZDA,MAZDA3,cluster0,2.0,4,X,7.5,175
MAZDA,MAZDA3,cluster0,2.0,4,X,7.5,175
MAZDA,MAZDA3,cluster0,2.5,4,X,7.8,182
MAZDA,MAZDA3,cluster0,2.5,4,X,7.6,176
MAZDA,MAZDA3,cluster0,2.5,4,X,8.2,194
MAZDA,MAZDA3,cluster0,2.0,4,X,7.5,174
MAZDA,MAZDA3,cluster0,2.0,4,X,7.6,178
MAZDA,MAZDA3,cluster0,2.5,4,X,7.8,183
MAZDA,MAZDA3,cluster0,2.5,4,X,7.8,181
MAZDA,MAZDA3,cluster0,2.5,4,X,8.4,198
MAZDA,MAZDA5,cluster2,2.5,4,X,9.6,226
MAZDA,MAZDA5,cluster2,2.5,4,X,9.8,230
MAZDA,MAZDA6,cluster0,2.5,4,X,8.0,187
MAZDA,MAZDA6,cluster0,2.5,4,X,7.9,186
MAZDA,MAZDA6,cluster0,2.5,4,X,8.4,196
MAZDA,MX-5,cluster5,2.0,4,Z,8.0,187
MAZDA,MX-5,cluster5,2.0,4,Z,8.1,190
MERCEDES-BENZ,C,cluster0,4.0,8,Z,11.7,273
MERCEDES-BENZ,C,cluster0,4.0,8,Z,12.2,291
MERCEDES-BENZ,C,cluster0,4.0,8,Z,12.1,285
MERCEDES-BENZ,C,cluster0,4.0,8,Z,11.7,273
MERCEDES-BENZ,S,cluster0,4.0,8,Z,12.2,291
MERCEDES-BENZ,S,cluster0,4.0,8,Z,12.1,285
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,9.3,221
MERCEDES-BENZ,CLS,cluster0,5.5,8,Z,13.1,308
MERCEDES-BENZ,G,cluster6,5.5,8,Z,18.5,413
MERCEDES-BENZ,G,cluster6,6.0,12,Z,20.3,467
MERCEDES-BENZ,GLA,cluster3,2.0,4,Z,10.0,233
MERCEDES-BENZ,GLC,cluster3,3.0,6,Z,14.6,353
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,12.0,281
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,12.0,281
MERCEDES-BENZ,GLE,cluster6,5.5,8,Z,15.6,363
MERCEDES-BENZ,GLE,cluster6,5.5,8,Z,15.2,363
MERCEDES-BENZ,GLS,cluster6,5.5,8,Z,16.3,369
MERCEDES-BENZ,GT,cluster5,4.0,8,Z,12.8,303
MERCEDES-BENZ,GT,cluster5,4.0,8,Z,12.8,303
MERCEDES-BENZ,S,cluster0,5.5,8,Z,13.2,313
MERCEDES-BENZ,S,cluster0,5.5,8,Z,13.8,322
MERCEDES-BENZ,S,cluster0,5.5,8,Z,13.0,305
MERCEDES-BENZ,S,cluster0,6.0,12,Z,14.6,349
MERCEDES-BENZ,S,cluster0,6.0,12,Z,14.3,348
MERCEDES-BENZ,S,cluster0,6.0,12,Z,15.5,365
MERCEDES-BENZ,SL,cluster5,5.5,8,Z,12.4,298
MERCEDES-BENZ,SL,cluster5,6.0,12,Z,14.5,340
MERCEDES-BENZ,SLC,cluster5,3.0,6,Z,10.1,234
MERCEDES-BENZ,B,cluster0,2.0,4,Z,8.3,179
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.0,212
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.5,222
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.3,218
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,8.1,190
MERCEDES-BENZ,CLS,cluster0,4.7,8,Z,11.7,275
MERCEDES-BENZ,E,cluster0,2.0,4,Z,9.5,246
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.4,245
MERCEDES-BENZ,E,cluster0,3.0,6,Z,11.0,259
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.0,233
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.2,239
MERCEDES-BENZ,E,cluster0,4.7,8,Z,11.7,275
MERCEDES-BENZ,E,cluster0,4.7,8,Z,11.4,268
MERCEDES-BENZ,G,cluster6,4.0,8,Z,17.9,401
MERCEDES-BENZ,GLA,cluster3,2.0,4,Z,9.1,212
MERCEDES-BENZ,GLA,cluster3,2.0,4,E,12.0,128
MERCEDES-BENZ,GLC,cluster3,2.0,4,Z,10.0,233
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,11.7,276
MERCEDES-BENZ,GLE,cluster6,4.7,8,Z,13.5,318
MERCEDES-BENZ,GLS,cluster6,3.0,6,Z,13.0,306
MERCEDES-BENZ,GLS,cluster6,4.7,8,Z,15.0,347
MERCEDES-BENZ,S,cluster0,6.0,12,Z,15.0,359
MERCEDES-BENZ,METRIS,cluster3,2.0,4,Z,10.2,240
MERCEDES-BENZ,METRIS,cluster3,2.0,4,Z,10.5,248
MERCEDES-BENZ,S,cluster0,3.0,6,Z,10.8,253
MERCEDES-BENZ,S,cluster0,4.7,8,Z,12.0,280
MERCEDES-BENZ,S,cluster0,4.7,8,Z,12.0,280
MERCEDES-BENZ,S,cluster0,4.7,8,Z,11.8,276
MERCEDES-BENZ,S,cluster0,4.7,8,Z,11.9,278
MERCEDES-BENZ,S,cluster0,6.0,12,Z,14.5,350
MERCEDES-BENZ,SL,cluster5,3.0,6,Z,10.1,237
MERCEDES-BENZ,SL,cluster5,4.7,8,Z,11.7,275
MERCEDES-BENZ,SLC,cluster5,2.0,4,Z,8.5,200
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster0,1.5,3,Z,8.4,197
MINI,COOPER,cluster0,1.5,3,Z,8.4,197
MINI,COOPER,cluster0,1.5,3,Z,9.1,213
MINI,COOPER,cluster0,1.5,3,Z,9.1,214
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster0,1.5,3,Z,8.4,197
MINI,COOPER,cluster0,1.5,3,Z,8.4,197
MINI,COOPER,cluster0,1.5,3,Z,9.2,215
MINI,COOPER,cluster0,1.5,3,Z,9.1,214
MINI,COOPER,cluster0,2.0,4,Z,8.3,196
MINI,COOPER,cluster0,2.0,4,Z,8.9,210
MINI,COOPER,cluster0,2.0,4,Z,8.3,196
MINI,COOPER,cluster0,2.0,4,Z,8.9,210
MINI,COOPER,cluster0,2.0,4,Z,8.7,205
MINI,COOPER,cluster0,2.0,4,Z,9.4,220
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,9.7,227
MINI,COOPER,cluster0,2.0,4,Z,8.4,196
MINI,COOPER,cluster0,2.0,4,Z,8.9,210
MINI,COOPER,cluster0,2.0,4,Z,9.1,213
MINI,COOPER,cluster0,2.0,4,Z,9.7,227
MINI,COOPER,cluster0,2.0,4,Z,8.3,196
MINI,COOPER,cluster0,2.0,4,Z,8.9,210
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,9.7,227
MINI,COOPER,cluster0,2.0,4,Z,8.4,196
MINI,COOPER,cluster0,2.0,4,Z,9.4,220
MITSUBISHI,LANCER,cluster0,2.0,4,X,7.9,183
MITSUBISHI,LANCER,cluster0,2.0,4,X,8.5,200
MITSUBISHI,LANCER,cluster0,2.4,4,X,8.9,206
MITSUBISHI,LANCER,cluster0,2.4,4,X,9.3,218
MITSUBISHI,LANCER,cluster0,2.4,4,X,9.2,212
MITSUBISHI,LANCER,cluster3,2.0,4,X,8.4,194
MITSUBISHI,LANCER,cluster3,2.0,4,X,8.7,205
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.0,141
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.5,150
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.4,149
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.6,155
MITSUBISHI,OUTLANDER,cluster3,2.4,4,X,8.4,197
MITSUBISHI,OUTLANDER,cluster3,2.4,4,X,9.0,211
MITSUBISHI,OUTLANDER,cluster3,3.0,6,Z,10.4,242
MITSUBISHI,RVR,cluster3,2.0,4,X,8.8,204
MITSUBISHI,RVR,cluster3,2.0,4,X,9.3,216
MITSUBISHI,RVR,cluster3,2.0,4,X,9.2,213
NISSAN,370Z,cluster5,3.7,6,Z,11.1,261
NISSAN,370Z,cluster5,3.7,6,Z,11.5,269
NISSAN,370Z,cluster5,3.7,6,Z,11.5,270
NISSAN,370Z,cluster5,3.7,6,Z,11.8,278
NISSAN,ALTIMA,cluster0,2.5,4,X,7.5,176
NISSAN,ALTIMA,cluster0,3.5,6,X,9.1,214
NISSAN,ALTIMA,cluster0,2.5,4,X,7.8,183
NISSAN,ARMADA,cluster6,5.6,8,X,15.4,362
